Article ID,Article Date,NYT section,Paragraph,Title,Fiction,Cyborg (positive),Decisions (positive),Education (positive),Entertain (positive),Healthcare (positive),Singularity (positive),Transportation (positive),Work (positive),Controling AI (negative),Cyborg (negative),Ethics (negative),Military (negative),Progress (negative),Singularity (negative),Work (negative),AI Mood,AI Relevance,Other (negative),Other (positive)
4fd1b3648eb7c8105d6d6ffe,1992-01-25 00:00:00 UTC,U.S.,"WASHINGTON, Jan. 24                     Telling an enthusiastic group of young people that even in hard times the public must invest in the future, President Bush said today that he would seek additional money for the space station, robot missions to the moon and other aerospace projects.",Bush to Seek More Money for Major Space Missions,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,2.6666666666666665,  ,  
4fd1b3648eb7c8105d6d7038,1992-04-29 00:00:00 UTC,Business,"Robots have also proved indispensable, for example, in nuclear power plants. ""We use them in remote inspection, tank cleaning, looking inside pipes and retrieval of loose parts,"" said Harry Roman, robotics and artificial intelligence manager for the Public Service Electric and Gas Company of New Jersey. ""Our next target is repairs."" Mr. Engleberger's first robotics company, Unimation Inc., is generally credited as the pioneer in industrial robotics in the late 1950's. He sold it a decade ago to the Westinghouse Electric Corporation, which later became one of several multinationals to give up on the business. Others that washed their hands of robot making included I.B.M. and Bendix.",Robotics Comes Back to Reality,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,4.833333333333334,    lack of business interest in AI investment ,industrial uses  AI helps with nuclear power plants   
4fd1b3648eb7c8105d6d70ac,1992-03-13 00:00:00 UTC,Business,"The commission also placed some restrictions on what are known as time-brokering agreements, under which one station can lease most of its air time to another station nearby.  Under such agreements, which have become popular in the last year, the station that turns over its airtime usually becomes what amounts to a robot transmitter for the other.",F.C.C. Loosens Restrictions On Owning Radio Stations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.3333333333333335,  ,  
4fd1b3698eb7c8105d6d7406,1992-04-07 00:00:00 UTC,Science; Health,"Evidence of the danger, as outlined in the NASA report and interviews with major authors, is extensive, if at times circumstantial. One clue, Dr. Morrison said, is the large number of impact craters found throughout the solar system by robot spacecraft exploring planets. Moreover, he said, geologists have only begun to realize in the past two decades that numerous craters exist on Earth. Some 130 have been discovered, with the list growing by five or six a year. The largest crater, which is in Ontario, is 124 miles from rim to rim.","Asteroid Defense: 'Risk Is Real,' Planners Say",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6666666666666665,4.0,  , robot spacecraft 
4fd1b3698eb7c8105d6d7492,,Technology; Science; Travel,"Surrounding the walk-through computer are a number of exhibits including a Smart Machines Gallery, an introduction to artificial intelligence and robots; a historical exhibit titled ""People and Computers: Milestones of a Revolution""; and a computer graphics gallery devoted to image processing and computer graphics in which many of the exhibits are interactive.",Boston: Walk-Through Computer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.6666666666666665,  ,  
4fd1b3b68eb7c8105d6d7dec,,Sports,"Fuzzy logic, for instance, has been applied to the cruise-control system, and Mazda describes it as a form of artificial intelligence that recognizes gray areas and allows the on-board computer to be flexible in the face of changing road conditions, resulting in a closer match to the desired speed.","For Mazda, the Busy Road to Success",0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,4.333333333333333,4.666666666666667,  ,  
4fd1b4168eb7c8105d6d8900,1992-05-11 00:00:00 UTC,U.S.,"Commander Thuot (pronounced THOO-it) performed the most dramatic part of the mission as he carried a specially made capture bar onto the shuttle's 50-foot robot arm, rode the arm out to the satellite and then tried to grab the turning craft with the bar, whose main section is about eight feet long.",Shuttle Fails Twice to Capture Satellite,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3.3333333333333335,3.3333333333333335,  ,  
4fd1b4178eb7c8105d6d89d8,,Technology; Business,"A dozen companies are competing for a Postal Service contract to harness sophisticated optical-scanning technology and computer-based artificial intelligence to one of the post office's most tedious and costly tasks: deciphering handwritten addresses. The work we are doing is indeed work in artificial intelligence, Dr. Srihari said.",Moving Scribbled Mail Along,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3.833333333333333,4.166666666666666,     ,deciphering handwritten addresses cost-savings for organizations    
4fd1b4178eb7c8105d6d8a5c,,Technology; Business,"The Fifth Generation project, started in 1982, aimed to develop computers with reasoning capabilities, rather than the ability to merely perform calculations. Computers imbued with such ""artificial intelligence"" could be used to diagnose diseases, analyze lawsuits and understand language. With the project drawing to a close, a big conference is under way here this week to assess its results. But these days, few people want specialized computers for artificial intelligence, preferring powerful general-purpose machines like those made by Sun Microsystems Inc., a fast-growing Silicon Valley company that did not exist when the Fifth Generation Project was conceived. And a host of scrappy American companies have sprung up to sell massively parallel computers with tens of thousands of processors, far more than the Fifth Generation machines.",'Fifth Generation' Became Japan's Lost Generation,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,3.0,4.333333333333334,     lack of interest,"analyze lawsuits, understand language     "
4fd1b4b78eb7c8105d6d975d,1990-11-09 00:00:00 UTC,Business,"* Betz Laboratories Inc., Trevose, Pa., a water treatment company, said its board had authorized the repurchase of up to 2 million more common shares. The company has bought back more than 1.7 million common shares under a 1989 share-buyback authorization. * British Steel P.L.C. London, said it would close a Scottish steelworks early next year, resulting in the loss of 1,200 jobs. British Steel said it had decided reluctantly it could no longer support the losses at the Clydesdale plant, which makes seamless steel tubes for the oil and gas industry. * Burger King Corp., Miami, has bought 27 Burger King restaurants in Massachusetts and New Hampshire for $48 million from Erin Food Systems Inc. * Canada Packers Inc., Toronto, a food processing company, said it would sell its edible oils division. * Cincinnati Milacron Inc., Cincinnati, a producer of machine tools, plastics machinery and other equipment, has completed the sale of its industrial robot business to ABB Robotics Inc., a unit of ABB Brown Boveri Group. Terms were not disclosed. * Huffy Corp., Miamisburg, Ohio, a maker of sporting goods equipment, has acquired Black & Decker Corp.'s United States and Canadian assets in True Temper Hardware as well as capital stock of True Temper Ltd. in Ireland for about $55 million. * JWP Inc., Purchase, N.Y., a technical services company, said its board had authorized the repurchase of up to one million of the company's shares over the next 12 months. * Pratt & Whitney, a unit of United Technologies Corp., has received a $220 million order from Korean Air Lines for its Pratt & Whitney PW4000 jet engines to power up to 11 Airbus Industrie A300-600R airliners. * Rax Restaurants, Inc., Columbus, Ohio, an operator of fast food restaurants, said it would close and sell its 26 restaurants in Florida. * Teradata Corp., Los Angeles, a maker of computer systems, said it would cut its work force by 10 to 12 percent in an effort to return to profitability. Grand Metropolitan(Burger King)",BRIEFS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.3333333333333335,  ,  
4fd1b5078eb7c8105d6da48f,1992-05-20 00:00:00 UTC,Technology; Business,"International Business Machines, based in Armonk, N.Y., is entering a business now dominated by Storage Technology, a Louisville, Colo., company that pioneered the complex tape library systems that permit large computer sites to archive trillions of bytes of data automatically on magnetic tape cartridges that are shuttled back and forth by robot arms. Photo: I.B.M. plans to enter the tape library market with a product that integrates all types of data storage into a single system; it is designed to handle large amounts of corporate information automatically. A robot arm can move magnetic tape cartridges back and forth. (I.B.M.)",I.B.M. Shows Library for Data Storage,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.333333333333333,3.5,     ,    business interest and investment in AI 
4fd1b5098eb7c8105d6da674,,Technology; Science; Health,The general scheme for a chemically switched computer has been worked out in recent years by specialists in artificial intelligence.,Chemists' New Tools: Molecular See-Saws,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.3333333333333335,4.333333333333333,  ,  
4fd1b54f8eb7c8105d6dac89,1992-08-26 00:00:00 UTC,Technology; Business,"In less than a second, an ""optical measuring head,"" using a halogen lamp, projects a special pattern onto the foot, recording its dimensions. An I.B.M. personal computer loads these digital data into a computer-aided design system -- a robot cobbler capable of fashioning a customized shoe.",Cobbler Is a Computer (But Price May Still Pinch),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.6666666666666665,3.0,  ,  
4fd1b5878eb7c8105d6db0c1,1992-09-01 00:00:00 UTC,Science; Health,"Mysteriously, the German edge was lost. Although the Nazi regime perfected much innovative war machinery, including robot weapons, jet engines and the first rockets to soar into space, it failed to produce a nuclear weapon or anything close to it. Allied forces sweeping across Europe in 1944 and 1945 discovered only a small, half-hearted German effort to study the possibility of nuclear munitions.",Saboteur Or Savant Of Nazi Drive for A-Bomb?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6666666666666665,2.0,  ,  Germans invented robot weapons
4fd1b58b8eb7c8105d6db351,1992-07-09 00:00:00 UTC,Arts,"The group, dressed in vaguely militaristic outfits from the first part of the century and backed by a screen painted with what looked like a Russian constructivist work, was arch. Two members ran through robot routines at drum kits on the lip of the stage. The group's lead singer came out and rumbled in a grade-B horror-movie voice. On one tune, ""Decade Null,"" from the group's new album, ""Kapital"" (Mute), samples that sounded like helicopter blades evoked images of war. On another track, ""Everlasting in Union,"" a sample of Moslem music filtered through. Wood-block prints of concentration camps and war scenes were projected.",Pop and Jazz in Review,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,2.6666666666666665,  ,  
